SW_ID,Date,Low,Q1,Q3,High,Tooltip
SW0380,2023-04-01,15.26,16.11,18.66,20.35,April 2023   $16.11 - $18.66
SW0380,2023-05-01,16.92,17.55,19.46,20.74,May 2023   $17.55 - $19.46
SW0380,2023-06-01,15.36,16.21,18.77,20.48,June 2023   $16.21 - $18.77
SW0380,2023-07-01,17.01,17.65,19.58,20.86,July 2023   $17.65 - $19.58
SW0380,2023-08-01,15.45,16.31,18.89,20.61,August 2023   $16.31 - $18.89
SW0380,2023-09-01,17.11,17.76,19.69,20.98,September 2023   $17.76 - $19.69
SW0380,2023-10-01,15.55,16.41,19.01,20.73,October 2023   $16.41 - $19.01
SW0380,2023-11-01,14.09,14.62,16.21,17.27,November 2023   $14.62 - $16.21
SW0380,2023-12-01,14.6,15.41,17.84,19.47,December 2023   $15.41 - $17.84
SW0380,2024-01-01,13.53,14.03,15.56,16.58,January 2024   $14.03 - $15.56
SW0380,2024-02-01,13.88,14.65,16.97,18.51,February 2024   $14.65 - $16.97
SW0380,2024-03-01,12.79,13.28,14.72,15.68,March 2024   $13.28 - $14.72
SW0380,2024-04-01,14.19,14.98,17.34,18.92,April 2024   $14.98 - $17.34
SW0380,2024-05-01,16.54,17.16,19.03,20.27,May 2024   $17.16 - $19.03
SW0380,2024-06-01,15.35,16.2,18.76,20.46,June 2024   $16.20 - $18.76
SW0380,2024-07-01,15.8,16.39,18.18,19.36,July 2024   $16.39 - $18.18
SW0380,2024-08-01,14.28,15.07,17.45,19.04,August 2024   $15.07 - $17.45
SW0380,2024-09-01,14.78,15.33,17.0,18.11,September 2024   $15.33 - $17.00
SW0380,2024-10-01,14.5,15.3,17.72,19.33,October 2024   $15.30 - $17.72
SW0380,2024-11-01,14.8,15.35,17.02,18.14,November 2024   $15.35 - $17.02
SW0380,2024-12-01,13.75,14.51,16.8,18.33,December 2024   $14.51 - $16.80
SW0380,2025-01-01,15.01,15.58,17.27,18.4,January 2025   $15.58 - $17.27
SW0380,2025-02-01,14.53,15.34,17.76,19.38,February 2025   $15.34 - $17.76
SW0380,2025-03-01,15.19,15.77,17.48,18.63,March 2025   $15.77 - $17.48
SW0380,2025-04-01,14.99,15.82,18.32,19.98,April 2025   $15.82 - $18.32
SW0380,2025-05-01,16.44,17.06,18.92,20.16,May 2025   $17.06 - $18.92
SW0380,2025-06-01,16.52,17.44,20.19,22.03,June 2025   $17.44 - $20.19
SW0380,2025-07-01,16.02,16.63,18.44,19.64,July 2025   $16.63 - $18.44
SW1172,2021-10-01,13.08,13.81,14.53,14.53,October 2021   $13.81 - $14.53
SW1172,2021-11-01,12.67,13.14,13.62,13.62,November 2021   $13.14 - $13.62
SW1172,2021-12-01,13.16,13.89,14.62,14.62,December 2021   $13.89 - $14.62
SW1172,2022-01-01,12.75,13.23,14.66,15.62,January 2022   $13.23 - $14.66
SW1172,2022-02-01,13.24,13.97,16.18,17.65,February 2022   $13.97 - $16.18
SW1172,2022-03-01,12.83,13.31,14.76,15.72,March 2022   $13.31 - $14.76
SW1172,2022-04-01,13.31,14.05,16.27,17.75,April 2022   $14.05 - $16.27
SW1172,2022-05-01,12.91,13.39,14.85,15.82,May 2022   $13.39 - $14.85
SW1172,2022-06-01,13.39,14.13,16.37,17.85,June 2022   $14.13 - $16.37
SW1172,2022-07-01,12.99,13.47,14.94,15.92,July 2022   $13.47 - $14.94
SW1172,2022-08-01,13.47,14.22,16.46,17.96,August 2022   $14.22 - $16.46
SW1172,2022-09-01,13.07,13.56,15.03,16.02,September 2022   $13.56 - $15.03
SW1172,2022-10-01,13.55,14.3,16.56,18.06,October 2022   $14.30 - $16.56
SW1172,2022-11-01,13.15,13.64,15.12,16.11,November 2022   $13.64 - $15.12
SW1172,2022-12-01,11.9,12.56,14.54,15.86,December 2022   $12.56 - $14.54
SW1172,2023-01-01,13.23,13.72,15.22,16.21,January 2023   $13.72 - $15.22
SW1172,2023-02-01,11.97,12.64,14.64,15.97,February 2023   $12.64 - $14.64
SW1172,2023-03-01,13.31,13.81,15.31,16.31,March 2023   $13.81 - $15.31
SW1172,2023-04-01,12.05,12.72,14.73,16.07,April 2023   $12.72 - $14.73
SW1172,2023-05-01,13.39,13.89,15.4,16.41,May 2023   $13.89 - $15.40
SW1172,2023-06-01,12.13,12.8,14.83,16.17,June 2023   $12.80 - $14.83
SW1172,2023-07-01,13.47,13.97,15.49,16.51,July 2023   $13.97 - $15.49
SW1172,2023-08-01,12.21,12.89,14.92,16.28,August 2023   $12.89 - $14.92
SW1172,2023-09-01,13.88,14.4,15.96,17.01,September 2023   $14.40 - $15.96
SW1172,2023-10-01,15.55,16.42,19.01,20.74,October 2023   $16.42 - $19.01
SW1172,2023-11-01,19.83,20.57,22.81,24.31,November 2023   $20.57 - $22.81
SW1172,2023-12-01,18.02,19.02,22.02,24.02,December 2023   $19.02 - $22.02
SW1172,2024-01-01,17.9,18.57,20.59,21.94,January 2024   $18.57 - $20.59
SW1172,2024-02-01,15.92,16.81,19.46,21.23,February 2024   $16.81 - $19.46
SW1172,2024-03-01,16.34,16.95,18.8,20.02,March 2024   $16.95 - $18.80
SW1172,2024-04-01,15.07,15.91,18.42,20.09,April 2024   $15.91 - $18.42
SW1172,2024-05-01,12.56,13.04,14.46,15.4,May 2024   $13.04 - $14.46
SW1172,2024-06-01,13.38,14.12,16.35,17.83,June 2024   $14.12 - $16.35
SW1172,2024-07-01,16.83,17.46,19.36,20.63,July 2024   $17.46 - $19.36
SW1172,2024-08-01,17.14,18.09,20.95,22.85,August 2024   $18.09 - $20.95
SW1172,2024-09-01,16.18,16.79,18.62,19.84,September 2024   $16.79 - $18.62
SW1172,2024-10-01,15.09,15.93,18.45,20.12,October 2024   $15.93 - $18.45
SW1172,2024-11-01,16.24,16.85,18.69,19.91,November 2024   $16.85 - $18.69
SW1172,2024-12-01,14.34,15.13,17.52,19.12,December 2024   $15.13 - $17.52
SW1172,2025-01-01,12.48,12.95,14.36,15.3,January 2025   $12.95 - $14.36
SW1172,2025-02-01,12.32,13.01,15.06,16.43,February 2025   $13.01 - $15.06
SW1172,2025-03-01,13.07,13.57,15.04,16.03,March 2025   $13.57 - $15.04
SW1172,2025-04-01,12.26,12.94,14.99,16.35,April 2025   $12.94 - $14.99
SW1172,2025-05-01,14.54,15.08,16.72,17.82,May 2025   $15.08 - $16.72
SW1172,2025-06-01,14.27,15.06,17.44,19.03,June 2025   $15.06 - $17.44
SW1172,2025-07-01,13.09,13.59,15.07,16.05,July 2025   $13.59 - $15.07
SW0519,2020-07-01,17.72,18.39,20.39,21.73,July 2020   $18.39 - $20.39
SW0519,2020-08-01,16.07,16.96,19.64,21.43,August 2020   $16.96 - $19.64
SW0519,2020-09-01,17.83,18.5,20.51,21.85,September 2020   $18.50 - $20.51
SW0519,2020-10-01,16.17,17.07,19.77,21.56,October 2020   $17.07 - $19.77
SW0519,2020-11-01,17.93,18.61,20.63,21.98,November 2020   $18.61 - $20.63
SW0519,2020-12-01,16.27,17.18,19.89,21.7,December 2020   $17.18 - $19.89
SW0519,2021-01-01,18.04,18.72,20.75,22.11,January 2021   $18.72 - $20.75
SW0519,2021-02-01,16.38,17.29,20.01,21.83,February 2021   $17.29 - $20.01
SW0519,2021-03-01,18.14,18.83,20.87,22.24,March 2021   $18.83 - $20.87
SW0519,2021-04-01,16.48,17.39,20.14,21.97,April 2021   $17.39 - $20.14
SW0519,2021-05-01,18.25,18.93,20.99,22.37,May 2021   $18.93 - $20.99
SW0519,2021-06-01,16.58,17.5,20.26,22.1,June 2021   $17.50 - $20.26
SW0519,2021-07-01,18.35,19.04,21.11,22.5,July 2021   $19.04 - $21.11
SW0519,2021-08-01,16.68,17.61,20.39,22.24,August 2021   $17.61 - $20.39
SW0519,2021-09-01,16.12,16.73,18.55,19.76,September 2021   $16.73 - $18.55
SW0519,2021-10-01,16.78,17.71,20.51,22.38,October 2021   $17.71 - $20.51
SW0519,2021-11-01,16.22,16.84,18.67,19.89,November 2021   $16.84 - $18.67
SW0519,2021-12-01,16.88,17.82,20.63,22.51,December 2021   $17.82 - $20.63
SW0519,2022-01-01,16.33,16.94,18.79,20.02,January 2022   $16.94 - $18.79
SW0519,2022-02-01,16.98,17.93,20.76,22.65,February 2022   $17.93 - $20.76
SW0519,2022-03-01,16.43,17.05,18.91,20.15,March 2022   $17.05 - $18.91
SW0519,2022-04-01,17.09,18.03,20.88,22.78,April 2022   $18.03 - $20.88
SW0519,2022-05-01,16.54,17.16,19.03,20.27,May 2022   $17.16 - $19.03
SW0519,2022-06-01,17.19,18.14,21.01,22.92,June 2022   $18.14 - $21.01
SW0519,2022-07-01,16.64,17.27,19.15,20.4,July 2022   $17.27 - $19.15
SW0519,2022-08-01,17.29,18.25,21.13,23.05,August 2022   $18.25 - $21.13
SW0519,2022-09-01,16.75,17.38,19.27,20.53,September 2022   $17.38 - $19.27
SW0519,2022-10-01,17.39,18.36,21.25,23.19,October 2022   $18.36 - $21.25
SW0519,2022-11-01,16.85,17.49,19.39,20.66,November 2022   $17.49 - $19.39
SW0519,2022-12-01,17.49,18.46,21.38,23.32,December 2022   $18.46 - $21.38
SW0519,2023-01-01,20.56,21.33,23.65,25.2,January 2023   $21.33 - $23.65
SW0519,2023-02-01,16.91,17.85,20.67,22.55,February 2023   $17.85 - $20.67
SW0519,2023-03-01,17.03,17.67,19.59,20.87,March 2023   $17.67 - $19.59
SW0519,2023-04-01,15.92,16.8,19.45,21.22,April 2023   $16.80 - $19.45
SW0519,2023-05-01,17.39,18.04,20.01,21.32,May 2023   $18.04 - $20.01
SW0519,2023-06-01,18.51,19.54,22.63,24.69,June 2023   $19.54 - $22.63
SW0519,2023-07-01,17.32,17.97,19.93,21.23,July 2023   $17.97 - $19.93
SW0519,2023-08-01,16.48,17.4,20.15,21.98,August 2023   $17.40 - $20.15
SW0519,2023-09-01,18.98,19.7,21.84,23.27,September 2023   $19.70 - $21.84
SW0519,2023-10-01,18.54,19.57,22.66,24.72,October 2023   $19.57 - $22.66
SW0519,2023-11-01,17.74,18.41,20.41,21.75,November 2023   $18.41 - $20.41
SW0519,2023-12-01,19.02,20.08,23.25,25.36,December 2023   $20.08 - $23.25
SW0519,2024-01-01,18.44,19.13,21.22,22.6,January 2024   $19.13 - $21.22
SW0519,2024-02-01,16.27,17.17,19.89,21.69,February 2024   $17.17 - $19.89
SW0519,2024-03-01,17.77,18.44,20.45,21.79,March 2024   $18.44 - $20.45
SW0519,2024-04-01,18.2,19.21,22.24,24.27,April 2024   $19.21 - $22.24
SW0519,2024-05-01,22.56,23.41,25.95,27.65,May 2024   $23.41 - $25.95
SW0519,2024-06-01,16.92,17.86,20.67,22.55,June 2024   $17.86 - $20.67
SW0519,2024-07-01,19.43,20.16,22.35,23.82,July 2024   $20.16 - $22.35
SW0519,2024-08-01,17.28,18.24,21.11,23.03,August 2024   $18.24 - $21.11
SW0519,2024-09-01,17.09,17.73,19.66,20.95,September 2024   $17.73 - $19.66
SW0519,2024-10-01,16.47,17.38,20.13,21.96,October 2024   $17.38 - $20.13
SW0519,2024-11-01,17.45,18.1,20.07,21.39,November 2024   $18.10 - $20.07
SW0519,2024-12-01,15.3,16.15,18.69,20.39,December 2024   $16.15 - $18.69
SW0519,2025-01-01,16.66,17.29,19.17,20.42,January 2025   $17.29 - $19.17
SW0519,2025-02-01,16.56,17.48,20.24,22.08,February 2025   $17.48 - $20.24
SW0519,2025-03-01,17.88,18.55,20.57,21.92,March 2025   $18.55 - $20.57
SW0519,2025-04-01,17.76,18.75,21.71,23.68,April 2025   $18.75 - $21.71
SW0519,2025-05-01,20.17,20.93,23.21,24.72,May 2025   $20.93 - $23.21
SW0519,2025-06-01,17.64,18.62,21.56,23.52,June 2025   $18.62 - $21.56
SW0519,2025-07-01,20.28,21.04,23.33,24.85,July 2025   $21.04 - $23.33
SW0265,2020-07-01,11.59,12.03,13.34,14.21,July 2020   $12.03 - $13.34
SW0265,2020-08-01,10.51,11.1,12.85,14.01,August 2020   $11.10 - $12.85
SW0265,2020-09-01,9.23,9.58,10.62,11.32,September 2020   $9.58 - $10.62
SW0265,2020-10-01,10.58,11.17,12.93,14.1,October 2020   $11.17 - $12.93
SW0265,2020-11-01,11.73,12.17,13.49,14.38,November 2020   $12.17 - $13.49
SW0265,2020-12-01,10.64,11.24,13.01,14.19,December 2020   $11.24 - $13.01
SW0265,2021-01-01,11.8,12.24,13.57,14.46,January 2021   $12.24 - $13.57
SW0265,2021-02-01,10.71,11.31,13.09,14.28,February 2021   $11.31 - $13.09
SW0265,2021-03-01,11.87,12.31,13.65,14.55,March 2021   $12.31 - $13.65
SW0265,2021-04-01,10.78,11.38,13.17,14.37,April 2021   $11.38 - $13.17
SW0265,2021-05-01,11.93,12.38,13.73,14.63,May 2021   $12.38 - $13.73
SW0265,2021-06-01,10.84,11.45,13.25,14.46,June 2021   $11.45 - $13.25
SW0265,2021-07-01,12.0,12.45,13.81,14.71,July 2021   $12.45 - $13.81
SW0265,2021-08-01,10.91,11.52,13.33,14.55,August 2021   $11.52 - $13.33
SW0265,2021-09-01,10.54,10.94,12.13,12.92,September 2021   $10.94 - $12.13
SW0265,2021-10-01,10.98,11.59,13.41,14.63,October 2021   $11.59 - $13.41
SW0265,2021-11-01,10.61,11.01,12.21,13.01,November 2021   $11.01 - $12.21
SW0265,2021-12-01,11.04,11.66,13.5,14.72,December 2021   $11.66 - $13.50
SW0265,2022-01-01,10.68,11.08,12.29,13.09,January 2022   $11.08 - $12.29
SW0265,2022-02-01,11.11,11.73,13.58,14.81,February 2022   $11.73 - $13.58
SW0265,2022-03-01,10.75,11.15,12.37,13.18,March 2022   $11.15 - $12.37
SW0265,2022-04-01,11.17,11.8,13.66,14.9,April 2022   $11.80 - $13.66
SW0265,2022-05-01,10.82,11.22,12.45,13.26,May 2022   $11.22 - $12.45
SW0265,2022-06-01,11.24,11.87,13.74,14.99,June 2022   $11.87 - $13.74
SW0265,2022-07-01,10.89,11.3,12.52,13.34,July 2022   $11.30 - $12.52
SW0265,2022-08-01,11.31,11.94,13.82,15.08,August 2022   $11.94 - $13.82
SW0265,2022-09-01,10.95,11.37,12.6,13.43,September 2022   $11.37 - $12.60
SW0265,2022-10-01,11.37,12.01,13.9,15.16,October 2022   $12.01 - $13.90
SW0265,2022-11-01,11.02,11.44,12.68,13.51,November 2022   $11.44 - $12.68
SW0265,2022-12-01,11.44,12.08,13.98,15.25,December 2022   $12.08 - $13.98
SW0265,2023-01-01,9.16,9.5,10.54,11.22,January 2023   $9.50 - $10.54
SW0265,2023-02-01,8.71,9.19,10.65,11.61,February 2023   $9.19 - $10.65
SW0265,2023-03-01,9.52,9.88,10.95,11.67,March 2023   $9.88 - $10.95
SW0265,2023-04-01,9.74,10.29,11.91,12.99,April 2023   $10.29 - $11.91
SW0265,2023-05-01,9.01,9.34,10.36,11.04,May 2023   $9.34 - $10.36
SW0265,2023-06-01,9.96,10.52,12.18,13.28,June 2023   $10.52 - $12.18
SW0265,2023-07-01,10.31,10.7,11.87,12.64,July 2023   $10.70 - $11.87
SW0265,2023-08-01,12.57,13.27,15.36,16.76,August 2023   $13.27 - $15.36
SW0265,2023-09-01,10.47,10.86,12.05,12.83,September 2023   $10.86 - $12.05
SW0265,2023-10-01,10.72,11.32,13.1,14.3,October 2023   $11.32 - $13.10
SW0265,2023-11-01,12.27,12.73,14.12,15.04,November 2023   $12.73 - $14.12
SW0265,2023-12-01,10.1,10.66,12.34,13.46,December 2023   $10.66 - $12.34
SW0265,2024-01-01,11.48,11.91,13.21,14.07,January 2024   $11.91 - $13.21
SW0265,2024-02-01,11.56,12.21,14.13,15.42,February 2024   $12.21 - $14.13
SW0265,2024-03-01,10.56,10.96,12.16,12.95,March 2024   $10.96 - $12.16
SW0265,2024-04-01,9.92,10.47,12.12,13.22,April 2024   $10.47 - $12.12
SW0265,2024-05-01,11.53,11.96,13.27,14.13,May 2024   $11.96 - $13.27
SW0265,2024-06-01,12.73,13.44,15.56,16.98,June 2024   $13.44 - $15.56
SW0265,2024-07-01,13.52,14.03,15.56,16.58,July 2024   $14.03 - $15.56
SW0265,2024-08-01,12.67,13.37,15.49,16.89,August 2024   $13.37 - $15.49
SW0265,2024-09-01,12.41,12.88,14.28,15.21,September 2024   $12.88 - $14.28
SW0265,2024-10-01,12.26,12.94,14.98,16.35,October 2024   $12.94 - $14.98
SW0265,2024-11-01,12.03,12.49,13.84,14.75,November 2024   $12.49 - $13.84
SW0265,2024-12-01,10.61,11.2,12.97,14.15,December 2024   $11.20 - $12.97
SW0265,2025-01-01,10.61,11.01,12.21,13.01,January 2025   $11.01 - $12.21
SW0265,2025-02-01,10.79,11.39,13.19,14.39,February 2025   $11.39 - $13.19
SW0265,2025-03-01,12.01,12.46,13.82,14.72,March 2025   $12.46 - $13.82
SW0265,2025-04-01,11.11,11.73,13.58,14.82,April 2025   $11.73 - $13.58
SW0265,2025-05-01,10.89,11.29,12.52,13.34,May 2025   $11.29 - $12.52
SW0265,2025-06-01,12.87,13.59,15.73,17.16,June 2025   $13.59 - $15.73
SW0265,2025-07-01,11.2,11.63,12.89,13.73,July 2025   $11.63 - $12.89
SW1166,2024-06-01,4.34,4.58,5.3,5.78,June 2024   $4.58 - $5.30
SW1166,2024-07-01,3.89,3.94,4.37,4.66,July 2024   $3.94 - $4.37
SW1166,2024-08-01,4.36,4.61,5.33,5.82,August 2024   $4.61 - $5.33
SW1166,2024-09-01,4.23,4.39,4.86,5.18,September 2024   $4.39 - $4.86
SW1166,2024-10-01,4.39,4.63,5.36,5.85,October 2024   $4.63 - $5.36
SW1166,2024-11-01,3.89,4.04,4.48,4.77,November 2024   $4.04 - $4.48
SW1166,2024-12-01,4.41,4.66,5.4,5.89,December 2024   $4.66 - $5.40
SW1166,2025-01-01,4.28,4.44,4.92,5.25,January 2025   $4.44 - $4.92
SW1166,2025-02-01,4.44,4.69,5.43,5.92,February 2025   $4.69 - $5.43
SW1166,2025-03-01,3.89,3.89,4.3,4.58,March 2025   $3.89 - $4.30
SW1166,2025-04-01,4.47,4.71,5.46,5.96,April 2025   $4.71 - $5.46
SW1166,2025-05-01,4.33,4.5,4.99,5.31,May 2025   $4.50 - $4.99
SW1166,2025-06-01,4.49,4.74,5.49,5.99,June 2025   $4.74 - $5.49
SW1166,2025-07-01,4.36,4.52,5.02,5.34,July 2025   $4.52 - $5.02
SW0837,2024-05-01,18.57,19.27,21.37,22.77,May 2024   $19.27 - $21.37
SW0837,2024-06-01,16.84,17.78,20.58,22.45,June 2024   $17.78 - $20.58
SW0837,2024-07-01,16.24,16.86,18.69,19.91,July 2024   $16.86 - $18.69
SW0837,2024-08-01,16.95,17.89,20.71,22.6,August 2024   $17.89 - $20.71
SW0837,2024-09-01,18.79,19.5,21.62,23.04,September 2024   $19.50 - $21.62
SW0837,2024-10-01,17.05,18.0,20.84,22.74,October 2024   $18.00 - $20.84
SW0837,2024-11-01,18.9,19.61,21.75,23.17,November 2024   $19.61 - $21.75
SW0837,2024-12-01,17.16,18.11,20.97,22.88,December 2024   $18.11 - $20.97
SW0837,2025-01-01,19.01,19.73,21.87,23.3,January 2025   $19.73 - $21.87
SW0837,2025-02-01,17.27,18.23,21.1,23.02,February 2025   $18.23 - $21.10
SW0837,2025-03-01,19.12,19.84,22.0,23.44,March 2025   $19.84 - $22.00
SW0837,2025-04-01,17.37,18.34,21.23,23.16,April 2025   $18.34 - $21.23
SW0837,2025-05-01,19.23,19.95,22.13,23.57,May 2025   $19.95 - $22.13
SW0837,2025-06-01,17.48,18.45,21.36,23.31,June 2025   $18.45 - $21.36
SW0837,2025-07-01,16.89,17.53,19.43,20.71,July 2025   $17.53 - $19.43
SW1171,2021-10-01,10.64,11.23,11.82,11.82,October 2021   $11.23 - $11.82
SW1171,2021-11-01,10.61,11.01,11.41,11.41,November 2021   $11.01 - $11.41
SW1171,2021-12-01,9.31,9.83,10.35,10.35,December 2021   $9.83 - $10.35
SW1171,2022-01-01,9.45,9.81,10.87,11.58,January 2022   $9.81 - $10.87
SW1171,2022-02-01,11.39,12.03,13.93,15.19,February 2022   $12.03 - $13.93
SW1171,2022-03-01,14.72,15.27,16.94,18.04,March 2022   $15.27 - $16.94
SW1171,2022-04-01,11.65,12.29,14.23,15.53,April 2022   $12.29 - $14.23
SW1171,2022-05-01,14.81,15.37,17.04,18.16,May 2022   $15.37 - $17.04
SW1171,2022-06-01,15.77,16.64,19.27,21.02,June 2022   $16.64 - $19.27
SW1171,2022-07-01,13.85,14.37,15.93,16.98,July 2022   $14.37 - $15.93
SW1171,2022-08-01,10.96,11.57,13.39,14.61,August 2022   $11.57 - $13.39
SW1171,2022-09-01,9.36,9.71,10.77,11.48,September 2022   $9.71 - $10.77
SW1171,2022-10-01,10.13,10.69,12.38,13.5,October 2022   $10.69 - $12.38
SW1171,2022-11-01,10.18,10.56,11.71,12.48,November 2022   $10.56 - $11.71
SW1171,2022-12-01,9.64,10.18,11.79,12.86,December 2022   $10.18 - $11.79
SW1171,2023-01-01,10.54,10.94,12.13,12.92,January 2023   $10.94 - $12.13
SW1171,2023-02-01,10.0,10.56,12.23,13.34,February 2023   $10.56 - $12.23
SW1171,2023-03-01,11.09,11.51,12.76,13.59,March 2023   $11.51 - $12.76
SW1171,2023-04-01,13.83,14.6,16.91,18.44,April 2023   $14.60 - $16.91
SW1171,2023-05-01,15.72,16.31,18.09,19.27,May 2023   $16.31 - $18.09
SW1171,2023-06-01,18.56,19.59,22.69,24.75,June 2023   $19.59 - $22.69
SW1171,2023-07-01,20.61,21.38,23.71,25.26,July 2023   $21.38 - $23.71
SW1171,2023-08-01,18.68,19.72,22.83,24.91,August 2023   $19.72 - $22.83
SW1171,2023-09-01,19.91,20.66,22.91,24.41,September 2023   $20.66 - $22.91
SW1171,2023-10-01,18.21,19.22,22.25,24.28,October 2023   $19.22 - $22.25
SW1171,2023-11-01,18.88,19.59,21.72,23.14,November 2023   $19.59 - $21.72
SW1171,2023-12-01,17.36,18.33,21.22,23.15,December 2023   $18.33 - $21.22
SW1171,2024-01-01,17.32,17.97,19.93,21.23,January 2024   $17.97 - $19.93
SW1171,2024-02-01,17.02,17.97,20.8,22.7,February 2024   $17.97 - $20.80
SW1171,2024-03-01,17.57,18.23,20.21,21.53,March 2024   $18.23 - $20.21
SW1171,2024-04-01,16.84,17.77,20.58,22.45,April 2024   $17.77 - $20.58
SW1171,2024-05-01,18.37,19.06,21.14,22.52,May 2024   $19.06 - $21.14
SW1171,2024-06-01,19.17,20.23,23.43,25.56,June 2024   $20.23 - $23.43
SW1171,2024-07-01,18.49,19.18,21.27,22.66,July 2024   $19.18 - $21.27
SW1171,2024-08-01,18.37,19.39,22.46,24.5,August 2024   $19.39 - $22.46
SW1171,2024-09-01,20.12,20.88,23.15,24.66,September 2024   $20.88 - $23.15
SW1171,2024-10-01,18.98,20.03,23.2,25.31,October 2024   $20.03 - $23.20
SW1171,2024-11-01,19.43,20.17,22.36,23.82,November 2024   $20.17 - $22.36
SW1171,2024-12-01,18.33,19.35,22.4,24.44,December 2024   $19.35 - $22.40
SW1171,2025-01-01,18.5,19.19,21.28,22.68,January 2025   $19.19 - $21.28
SW1171,2025-02-01,20.18,21.3,24.67,26.91,February 2025   $21.30 - $24.67
SW1171,2025-03-01,20.38,21.14,23.44,24.98,March 2025   $21.14 - $23.44
SW1171,2025-04-01,18.76,19.81,22.93,25.02,April 2025   $19.81 - $22.93
SW1171,2025-05-01,20.36,21.13,23.43,24.96,May 2025   $21.13 - $23.43
SW1171,2025-06-01,19.74,20.84,24.13,26.32,June 2025   $20.84 - $24.13
SW1171,2025-07-01,19.71,20.45,22.68,24.16,July 2025   $20.45 - $22.68
SW0221,2020-07-01,12.57,13.04,14.46,15.41,July 2020   $13.04 - $14.46
SW0221,2020-08-01,11.4,12.03,13.93,15.2,August 2020   $12.03 - $13.93
SW0221,2020-09-01,12.64,13.12,14.55,15.5,September 2020   $13.12 - $14.55
SW0221,2020-10-01,11.47,12.11,14.02,15.29,October 2020   $12.11 - $14.02
SW0221,2020-11-01,12.72,13.2,14.63,15.59,November 2020   $13.20 - $14.63
SW0221,2020-12-01,11.54,12.18,14.11,15.39,December 2020   $12.18 - $14.11
SW0221,2021-01-01,12.79,13.27,14.72,15.68,January 2021   $13.27 - $14.72
SW0221,2021-02-01,11.61,12.26,14.19,15.48,February 2021   $12.26 - $14.19
SW0221,2021-03-01,12.87,13.35,14.8,15.77,March 2021   $13.35 - $14.80
SW0221,2021-04-01,11.69,12.33,14.28,15.58,April 2021   $12.33 - $14.28
SW0221,2021-05-01,12.94,13.43,14.89,15.86,May 2021   $13.43 - $14.89
SW0221,2021-06-01,11.76,12.41,14.37,15.68,June 2021   $12.41 - $14.37
SW0221,2021-07-01,13.02,13.5,14.97,15.95,July 2021   $13.50 - $14.97
SW0221,2021-08-01,11.83,12.49,14.46,15.77,August 2021   $12.49 - $14.46
SW0221,2021-09-01,11.43,11.86,13.15,14.01,September 2021   $11.86 - $13.15
SW0221,2021-10-01,11.9,12.56,14.55,15.87,October 2021   $12.56 - $14.55
SW0221,2021-11-01,11.51,11.94,13.24,14.1,November 2021   $11.94 - $13.24
SW0221,2021-12-01,11.97,12.64,14.63,15.96,December 2021   $12.64 - $14.63
SW0221,2022-01-01,11.58,12.02,13.32,14.2,January 2022   $12.02 - $13.32
SW0221,2022-02-01,12.05,12.71,14.72,16.06,February 2022   $12.71 - $14.72
SW0221,2022-03-01,11.65,12.09,13.41,14.29,March 2022   $12.09 - $13.41
SW0221,2022-04-01,12.12,12.79,14.81,16.16,April 2022   $12.79 - $14.81
SW0221,2022-05-01,11.73,12.17,13.5,14.38,May 2022   $12.17 - $13.50
SW0221,2022-06-01,12.19,12.87,14.9,16.25,June 2022   $12.87 - $14.90
SW0221,2022-07-01,11.8,12.25,13.58,14.47,July 2022   $12.25 - $13.58
SW0221,2022-08-01,12.26,12.94,14.99,16.35,August 2022   $12.94 - $14.99
SW0221,2022-09-01,11.88,12.33,13.67,14.56,September 2022   $12.33 - $13.67
SW0221,2022-10-01,12.33,13.02,15.07,16.44,October 2022   $13.02 - $15.07
SW0221,2022-11-01,11.95,12.4,13.75,14.65,November 2022   $12.40 - $13.75
SW0221,2022-12-01,12.4,13.09,15.16,16.54,December 2022   $13.09 - $15.16
SW0221,2023-01-01,12.51,12.98,14.39,15.33,January 2023   $12.98 - $14.39
SW0221,2023-02-01,13.43,14.18,16.42,17.91,February 2023   $14.18 - $16.42
